Ruta,Repartidor,Vehículo,orden_recomendado,orden_original,Clientes,ClienteID,Nombre,Dirección,Zona,horario_inicio,horario_fin,criterio_orden
DR0031,850021,11591383,4,2,FORN VALERO,9100161621,FORN VALERO,Carrer Major 16,MONTMELÓ,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11591383,5,1,OASIS,9100760817,OASIS,Carrer de Federico García Lorca 23,MONTORNÈS DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11591383,6,6,Forn de Pa Gaba,9100741999,Forn de Pa Gaba,Avinguda Catalunya 3,SANT FOST DE CAMPSENTELLES,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11591383,7,8,RESTAURANTE MARCOS,9100041886,RESTAURANTE MARCOS,CALLE JAUME GINESTI 1,VILANOVA DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11591383,8,7,BAR JALEY BAKERY,9100723264,BAR JALEY BAKERY,Carrer Països Catalans 7,VILANOVA DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11596740,1,4,PARADIS GRANJA,9100112714,PARADIS GRANJA,CALLE LA PRIMAVERA 10,MARTORELLES,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11596740,2,5,BAR CABALLERO (OCAÑA),9100054923,BAR CABALLERO (OCAÑA),AVENIDA PIERA 45,MARTORELLES,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11596740,3,2,PEPE.COM,9100151684,PEPE.COM,AVENIDA MIL.LENARI 15,MONTMELO,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11596740,4,3,CAL QUIM,9100041503,CAL QUIM,AVENIDA POMPEU FABRA 3,MONTMELO,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11596740,5,1,RESTAURANT 69KDIRES,9100749021,RESTAURANT 69KDIRES,Avinguda de Pompeu Fabra 24,MONTMELÓ,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11596740,6,6,LA ROSA BAR,9100055361,LA ROSA BAR,CALLE POMPEU FABRA 41,SANT FOST DE CAMPSENTELLES,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11596740,7,7,FAMILIAR BAR RESTAURANTE,9100252058,FAMILIAR BAR RESTAURANTE,AVENIDA SANT JERONI 3,SANT FOST DE CAMPSENTELLES,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11596740,8,8,CAL TETE SANT FOST,9100055177,CAL TETE SANT FOST,AVENIDA SANT JERONI 13,SANT FOST DE CAMPSENTELLES,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11596740,9,9,CAFETERIA ANGELA,9100447655,CAFETERIA ANGELA,AVENIDA SANT JERONI 4,SANT FOST DE CAMPSENTELLES,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11596740,10,10,BRUNCH 4.12 MUSIC,9100757477,BRUNCH 4.12 MUSIC,Plaça la Vila 2,SANT FOST DE CAMPSENTELLES,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11603464,1,4,MERENDERO CAN XEC,9100154591,MERENDERO CAN XEC,CALLE VILANOVA S/N,MONTORNES DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11603464,2,5,MERCAT DEL CARME BAR,9100055275,MERCAT DEL CARME BAR,CALLE FEDERICO GARCIA LORCA 3,MONTORNES DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11603464,3,6,HERMANOS PADILLA,9100334134,HERMANOS PADILLA,Carrer de Federico García Lorca 12,MONTORNES DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11603464,4,7,BAR MAJOR 47,9100154524,BAR MAJOR 47,PLAZA PAU PICASSO 1,MONTORNES DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11603464,5,8,"BAR L,OREIG (HOTEL CAN CAMPA)",9100043408,"BAR L,OREIG (HOTEL CAN CAMPA)",ONCE DE SEPTIEMBRE 51,MONTORNES DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11603464,6,3,El Racó d'en Joan,9100669904,El Racó d'en Joan,Carrer de Carles Riba 3,MONTORNÈS DEL VALLÈS,00:00,18:00,zona -> horario_inicio -> orden_actual
DR0031,850021,11603464,7,10,BRASERIA LA TEJA,9100726583,BRASERIA LA TEJA,Carrer Major 57,MONTORNÈS DEL VALLÈS,08:45,13:00,zona -> horario_inicio -> orden_actual
DR0031,850021,11603464,8,1,VALLES DONER KEBAB,9100622604,VALLES DONER KEBAB,Avinguda de l'Onze de Setembre 36,MONTORNÈS DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11603464,9,2,LA BRUIXETA,9100542820,LA BRUIXETA,Carrer de Jacint Verdaguer 6,MONTORNÈS DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11603464,10,9,COME BIEN RESTAURANTE,9100750960,COME BIEN RESTAURANTE,Carrer de Federico García Lorca 25,MONTORNÈS DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11603464,11,11,BAR PICASSO,9100617121,BAR PICASSO,PLAZA PAU PICASSO 9,MONTORNÈS DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11603464,12,12,' EL NOU' TOÓ RICO,9100536762,' EL NOU' TOÓ RICO,CALLE MAJOR 66,MONTORNÈS DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11603464,13,13,BRASERIA CAMPINS,9100042801,BRASERIA CAMPINS,Avinguda del Riu Mogent 1,MONTORNÈS DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11609018,1,6,MARTU CITY,9100233605,MARTU CITY,PIERA 53,MARTORELLES,00:00,00:00,zona -> horario_inicio -> orden_actual
DR0031,850021,11609018,2,7,EL RECO DEL PLA,9100342550,EL RECO DEL PLA,CALLE FRANCESC LAYRET 19-21,MARTORELLES,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11609018,3,4,CAFETERIA GRANJA LA CREPE,9100229412,CAFETERIA GRANJA LA CREPE,JOSEP TARRADELLAS 16,MONTMELO,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11609018,4,5,BODEGA CAMELOT,9100443296,BODEGA CAMELOT,PLAZA SANT ISIDRE 11,MONTMELO,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11609018,5,3,CORBION,9100601539,CORBION,CALLE GRAN VIAL 19-25,MONTMELÓ,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11609018,6,2,BAR CULIBLANCO - CAMPO FUTBOL ATLET,9100296409,BAR CULIBLANCO - CAMPO FUTBOL ATLET,Carrer del Gran Vial 3,MONTORNÈS DEL VALLÈS,09:00,11:30,zona -> horario_inicio -> orden_actual
DR0031,850021,11609018,7,1,LA BONA TECA,9100601682,LA BONA TECA,BLAS INFANTE 15,MONTORNÈS DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11609018,8,8,INMOBILIARIA BENSOR,9100505409,INMOBILIARIA BENSOR,AVENIDA SANT JERONI 7,SANT FOST,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11613563,1,6,CRISTINA BAR,9100238822,CRISTINA BAR,AVENIDA PIERA 33,MARTORELLES,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11613563,2,7,(RESTAURANT) SPORT & HEALTH OXIGEN,128916,(RESTAURANT) SPORT & HEALTH OXIGEN,"CALLE VERNEDA 66-70, LOCAL 2",MARTORELLES,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11613563,3,13,LA GIRALDA,9100641568,LA GIRALDA,Carrer de Joan XXIII 4,MARTORELLES,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11613563,4,1,BAR BODEGA ALVAREZ,9100043198,BAR BODEGA ALVAREZ,BLAS INFANTE 14-16,MONTORNES DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11613563,5,3,BRASERIA LA TEJA,9100726583,BRASERIA LA TEJA,Carrer Major 57,MONTORNÈS DEL VALLÈS,08:45,13:00,zona -> horario_inicio -> orden_actual
DR0031,850021,11613563,6,2,RESTAURANTE INJA,9100513843,RESTAURANTE INJA,CARRETERA SANT ADRIA DEL BESOS-L 17,MONTORNÈS DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11613563,7,12,412 COFFEE BEER,9100757467,412 COFFEE BEER,CARRETERA LA ROCA S/N,SANT FOST DE CAMPSENTELLE,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11613563,8,8,RACÓ DE SANT FOST,9100542312,RACÓ DE SANT FOST,CALLE MIQUEL BIADA 1,SANT FOST DE CAMPSENTELLES,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11613563,9,9,LA CUPULA BAR,9100054889,LA CUPULA BAR,PLAZA LA VILA 4,SANT FOST DE CAMPSENTELLES,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11613563,10,10,CAFETERIA ANGELA,9100447655,CAFETERIA ANGELA,AVENIDA SANT JERONI 4,SANT FOST DE CAMPSENTELLES,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11613563,11,11,BRUNCH 4.12 MUSIC,9100757477,BRUNCH 4.12 MUSIC,Plaça la Vila 2,SANT FOST DE CAMPSENTELLES,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11613563,12,4,LA FLOR MARISQUERIA,9100055559,LA FLOR MARISQUERIA,ANSELM CLAVE 3,SANTA MARIA DE MARTORELLES,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11613563,13,5,CELLER DE CAN RODA,9100493210,CELLER DE CAN RODA,BV-5006 5006,SANTA MARIA DE MARTORELLES,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11618165,1,7,SUPERMERCADO GASOLINERA DISCAU,9100044099,SUPERMERCADO GASOLINERA DISCAU,CARRETERA MONTMELO 120,GRANOLLERS,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11618165,2,6,BAR PLAZA GRAN,9100043839,BAR PLAZA GRAN,GRAN 3,MONTMELO,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11618165,3,5,FORN VALERO,9100161621,FORN VALERO,Carrer Major 16,MONTMELÓ,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11618165,4,4,BAR ISLA CRISTINA,9100198106,BAR ISLA CRISTINA,CALLE PALAU D'AMETLLA 14,MONTORNES DEL VALLES,09:00,14:00,zona -> horario_inicio -> orden_actual
DR0031,850021,11618165,5,2,SANLUQUEÑOS BAR,9100055329,SANLUQUEÑOS BAR,SUR 5,MONTORNES DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11618165,6,3,GRANJA VINALLONGA,9100097548,GRANJA VINALLONGA,CALLE JACINT VERDAGUER 3,MONTORNES DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11618165,7,1,LA BRUIXETA,9100542820,LA BRUIXETA,Carrer de Jacint Verdaguer 6,MONTORNÈS DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11618165,8,9,Forn La Miranda coffe & Beer,9100725292,Forn La Miranda coffe & Beer,Carrer la Pau 10,MONTORNÈS DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11618165,9,8,BAR JALEY BAKERY,9100723264,BAR JALEY BAKERY,Carrer Països Catalans 7,VILANOVA DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11624181,1,1,PARADIS GRANJA,9100112714,PARADIS GRANJA,CALLE LA PRIMAVERA 10,MARTORELLES,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11624181,2,2,BAR RTE DOCTÑE,9100377532,BAR RTE DOCTÑE,CALLE CARRERADA 11,MARTORELLES,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11624181,3,3,(RESTAURANT) SPORT & HEALTH OXIGEN,128916,(RESTAURANT) SPORT & HEALTH OXIGEN,"CALLE VERNEDA 66-70, LOCAL 2",MARTORELLES,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11624181,4,4,LA ROSA BAR,9100055361,LA ROSA BAR,CALLE POMPEU FABRA 41,SANT FOST DE CAMPSENTELLES,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11624181,5,5,FAMILIAR BAR RESTAURANTE,9100252058,FAMILIAR BAR RESTAURANTE,AVENIDA SANT JERONI 3,SANT FOST DE CAMPSENTELLES,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11624181,6,6,CAL TETE SANT FOST,9100055177,CAL TETE SANT FOST,AVENIDA SANT JERONI 13,SANT FOST DE CAMPSENTELLES,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11624181,7,7,CAFETERIA ANGELA,9100447655,CAFETERIA ANGELA,AVENIDA SANT JERONI 4,SANT FOST DE CAMPSENTELLES,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11624181,8,8,BRUNCH 4.12 MUSIC,9100757477,BRUNCH 4.12 MUSIC,Plaça la Vila 2,SANT FOST DE CAMPSENTELLES,,,zona -> horario_inicio -> orden_actual
DR0031,850021,11624181,9,9,BAR JOAN,9100243079,BAR JOAN,CALLE BARCELONA 74,SANT FOST DE CAMPSENTELLES,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11420415,1,2,LLEVANTPARK SL,9100054649,LLEVANTPARK SL,TENES S/N PARC LEVANT -,PARETS DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11420415,2,3,BAR SAGITARIO,9100041840,BAR SAGITARIO,Carrer d'Aragó 2,PARETS DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11420415,3,1,AKI MISMO,9100759612,AKI MISMO,Carrer Salvador Espriu 6,PARETS DEL VALLÈS,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11426331,1,11,BAR CA LA MARI,9100042301,BAR CA LA MARI,Prat de la Riba 74,BIGUES I RIELLS,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11426331,2,8,BAR LA GRANJA,9100681231,BAR LA GRANJA,Carrer de Roger de Flor 93,GRANOLLERS,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11426331,3,9,EL RACO DE LA PETRA,9100371601,EL RACO DE LA PETRA,CALLE MATARRANYA 6,LLIÇA D'AMUNT,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11426331,4,10,TRIVI´S BAR,9100300991,TRIVI´S BAR,L'ALIANÇA 20,LLIÇA D'AMUNT,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11426331,5,7,BAR PARC DEL TENES,9100547001,BAR PARC DEL TENES,PAISOS CATALANS SN,LLIÇA D´AMUNT,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11426331,6,5,CAFETERIA LONDONET,9100679898,CAFETERIA LONDONET,Carrer d'Anselm Clavé 60,LLIÇÀ D'AMUNT,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11426331,7,3,MESON 20 P KA,9100628975,MESON 20 P KA,PASAJE MARTI S/N,LLIÇÀ DE VALL,00:00,18:00,zona -> horario_inicio -> orden_actual
DR0032,850014,11426331,8,1,GRANJA Ca LA MARÍA,9100756958,GRANJA Ca LA MARÍA,Avinguda de Catalunya 61,LLIÇÀ DE VALL,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11426331,9,6,Ca la Cisca,9100627485,Ca la Cisca,Avinguda Montserrat 12,LLIÇÀ DE VALL,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11426331,10,2,BAR LA PETRA II,9100742280,BAR LA PETRA II,CARRER MARE DE DEU DE LA SALUT 3,SANTA EULÀLIA DE RONÇANA,00:00,00:00,zona -> horario_inicio -> orden_actual
DR0032,850014,11426331,11,4,CULTURAL LA FABRICA,9100683566,CULTURAL LA FABRICA,Camí del Gual 11,SANTA EULÀLIA DE RONÇANA,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11433303,1,8,FRANFURT 151,9100602372,FRANFURT 151,CARRETERA CALDES 151,LLIÇA D'AMUNT,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11433303,2,1,FLECA BRETCHA (LLIÇA DE MUNT),9100468310,FLECA BRETCHA (LLIÇA DE MUNT),CARRETERA DE PARETS A BIGUES I KM 8,LLIÇA DE MUNT,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11433303,3,10,RESTAURANTE LOS ANGELES,9100043107,RESTAURANTE LOS ANGELES,CR GRANOLLERS SABADELL KM. 13 -,LLIÇA DE VALL,07:00,11:00,zona -> horario_inicio -> orden_actual
DR0032,850014,11433303,4,3,BAR SERRA LLIÇA,9100547290,BAR SERRA LLIÇA,CALLE RIBERA D'EBRE 81,LLIÇÀ D'AMUNT,00:00,00:00,zona -> horario_inicio -> orden_actual
DR0032,850014,11433303,5,7,Asso. Gent Gran Llissa de Munt,9100679516,Asso. Gent Gran Llissa de Munt,Carrer de Folch i Torres 102,LLIÇÀ D'AMUNT,00:00,15:00,zona -> horario_inicio -> orden_actual
DR0032,850014,11433303,6,5,BAR CAFETERIA LLIÇÀ D’AMUNT,9100503664,BAR CAFETERIA LLIÇÀ D’AMUNT,CALLE L'ALIANÇA 7,LLIÇÀ D'AMUNT,11:00,15:00,zona -> horario_inicio -> orden_actual
DR0032,850014,11433303,7,2,CAFETERIA LONDONET,9100679898,CAFETERIA LONDONET,Carrer d'Anselm Clavé 60,LLIÇÀ D'AMUNT,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11433303,8,4,BAR LA CANYA - 3,9100717355,BAR LA CANYA - 3,CALLE RAFAEL CASANOVA 6,LLIÇÀ D'AMUNT,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11433303,9,6,BAR ALIANÇA,9100574583,BAR ALIANÇA,Carrer l'Aliança 17,LLIÇÀ D'AMUNT,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11433303,10,9,BAR LA MIRANDA,9100264859,BAR LA MIRANDA,CALLE DOCTOR FLEMING 6,LLIÇÀ DE VALL,00:00,00:00,zona -> horario_inicio -> orden_actual
DR0032,850014,11433303,11,11,La Sala,9100755589,La Sala,Carrer Josep Tarradellas 31,SANTA EULÀLIA DE RONÇANA,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11438713,1,6,EL GRILLAT,9100591222,EL GRILLAT,CALLE ANSELM CLAVE 2,LLI#A D'AMUNT,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11438713,2,11,GRANJA D'EN PEP,9100042846,GRANJA D'EN PEP,PLAZA VILA 15,LLI#A DE VALL,08:00,13:30,zona -> horario_inicio -> orden_actual
DR0032,850014,11438713,3,5,BAR TOLIN,9100597581,BAR TOLIN,AVENIDA CATALUNYA 14,LLIÇA DE VALL,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11438713,4,9,BAR NADAL,9100044043,BAR NADAL,CARRETERA C-155 KM 14,LLIÇA DE VALL,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11438713,5,7,BAR PARC DEL TENES,9100547001,BAR PARC DEL TENES,PAISOS CATALANS SN,LLIÇA D´AMUNT,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11438713,6,1,CULTURAL CAN ROVIRA,9100758360,CULTURAL CAN ROVIRA,Carrer de l'Alzina 29,LLIÇÀ D'AMUNT,00:00,00:00,zona -> horario_inicio -> orden_actual
DR0032,850014,11438713,7,2,BAR DEL CENTRO,9100726650,BAR DEL CENTRO,CALLE ANSELM CLAVE 70,LLIÇÀ D'AMUNT,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11438713,8,3,KAIA,9100723356,KAIA,Avinguda dels Països Catalans 90,LLIÇÀ D'AMUNT,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11438713,9,4,REST. EL PASO,9100653354,REST. EL PASO,Camí de la Pineda 6,LLIÇÀ D'AMUNT,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11438713,10,8,RSTE. LA GRUILLA,9100044419,RSTE. LA GRUILLA,Carretera Parets a Bigues 8,LLIÇÀ D'AMUNT,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11438713,11,10,BAR CAFETERIA EL TAST,9100043317,BAR CAFETERIA EL TAST,CARRETERA CALDES KM 14-15,LLIÇÀ D'AMUNT,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11438713,12,12,GRANJA BAR EL MASET,9100042685,GRANJA BAR EL MASET,Plaça de la Vila 8,LLIÇÀ DE VALL,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11443210,1,9,EL RACO DE LA PETRA,9100371601,EL RACO DE LA PETRA,CALLE MATARRANYA 6,LLIÇA D'AMUNT,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11443210,2,11,TRIVI´S BAR,9100300991,TRIVI´S BAR,L'ALIANÇA 20,LLIÇA D'AMUNT,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11443210,3,3,KAIA,9100723356,KAIA,Avinguda dels Països Catalans 90,LLIÇÀ D'AMUNT,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11443210,4,5,CLUB CAL ARTIGUES,9100666589,CLUB CAL ARTIGUES,Carrer de la Ribera d'Ebre 56,LLIÇÀ D'AMUNT,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11443210,5,4,MESON 20 P KA,9100628975,MESON 20 P KA,PASAJE MARTI S/N,LLIÇÀ DE VALL,00:00,18:00,zona -> horario_inicio -> orden_actual
DR0032,850014,11443210,6,7,BAR STARS,9100626406,BAR STARS,PLAZA MOSSEN PERE BATLLE 9,PARETS DEL VALLES,00:00,00:00,zona -> horario_inicio -> orden_actual
DR0032,850014,11443210,7,2,RESTAURANT BRUNCH,9100733969,RESTAURANT BRUNCH,CALLE XALOC 1,PARETS DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11443210,8,6,RESTAURANTE SIBLINGS,9100652615,RESTAURANTE SIBLINGS,Carrer del Raval 1,PARETS DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11443210,9,8,CLUB PETANCA PARETS,9100382635,CLUB PETANCA PARETS,CALLE VICTOR CATALA 2,PARETS DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11443210,10,10,BAR RESTAURANT LA PLAÇA,9100366757,BAR RESTAURANT LA PLAÇA,PLAZA VILA S/N,PARETS DEL VALLES,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11443210,11,1,La Sala,9100755589,La Sala,Carrer Josep Tarradellas 31,SANTA EULÀLIA DE RONÇANA,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11447045,1,3,RSTE. LA PAGESA,9100044002,RSTE. LA PAGESA,SABADELL A GRANOLLERS KM 10.5,LLIÇA DE VALL,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11447045,2,4,RSTE. BONA TAULA,9100040967,RSTE. BONA TAULA,MONTSERRAT 36,LLIÇA DE VALL,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11447045,3,2,RESTAURANTE MERITXELL,9100044089,RESTAURANTE MERITXELL,Avinguda Cantallops 14,LLIÇÀ DE VALL,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11447045,4,1,BAR LA PETRA II,9100742280,BAR LA PETRA II,CARRER MARE DE DEU DE LA SALUT 3,SANTA EULÀLIA DE RONÇANA,00:00,00:00,zona -> horario_inicio -> orden_actual
DR0032,850014,11453591,1,12,BAR CA LA MARI,9100042301,BAR CA LA MARI,Prat de la Riba 74,BIGUES I RIELLS,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11453591,2,9,BAR LA GRANJA,9100681231,BAR LA GRANJA,Carrer de Roger de Flor 93,GRANOLLERS,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11453591,3,11,TRIVI´S BAR,9100300991,TRIVI´S BAR,L'ALIANÇA 20,LLIÇA D'AMUNT,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11453591,4,13,EL RACO DE LA PETRA,9100371601,EL RACO DE LA PETRA,CALLE MATARRANYA 6,LLIÇA D'AMUNT,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11453591,5,8,BAR SERRA LLIÇA,9100547290,BAR SERRA LLIÇA,CALLE RIBERA D'EBRE 81,LLIÇÀ D'AMUNT,00:00,00:00,zona -> horario_inicio -> orden_actual
DR0032,850014,11453591,6,2,MAISON DU GRAIN (LLISA AMUNT),9100744181,MAISON DU GRAIN (LLISA AMUNT),Carrer Baronia de Montbui 42,LLIÇÀ D'AMUNT,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11453591,7,3,BAR ZONA ZERO,9100729132,BAR ZONA ZERO,CALLE MATARRANYA 2,LLIÇÀ D'AMUNT,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11453591,8,4,KAIA,9100723356,KAIA,Avinguda dels Països Catalans 90,LLIÇÀ D'AMUNT,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11453591,9,5,MESON 20 P KA,9100628975,MESON 20 P KA,PASAJE MARTI S/N,LLIÇÀ DE VALL,00:00,18:00,zona -> horario_inicio -> orden_actual
DR0032,850014,11453591,10,1,GRANJA Ca LA MARÍA,9100756958,GRANJA Ca LA MARÍA,Avinguda de Catalunya 61,LLIÇÀ DE VALL,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11453591,11,7,Ca la Cisca,9100627485,Ca la Cisca,Avinguda Montserrat 12,LLIÇÀ DE VALL,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11453591,12,10,LA PARDITA,9100301605,LA PARDITA,AVENIDA CATALUNYA 63,LLIÇÀ DE VALL,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11453591,13,6,CULTURAL LA FABRICA,9100683566,CULTURAL LA FABRICA,Camí del Gual 11,SANTA EULÀLIA DE RONÇANA,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11459999,1,4,FRANFURT 151,9100602372,FRANFURT 151,CARRETERA CALDES 151,LLIÇA D'AMUNT,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11459999,2,11,FLECA BRETCHA (LLIÇA DE MUNT),9100468310,FLECA BRETCHA (LLIÇA DE MUNT),CARRETERA DE PARETS A BIGUES I KM 8,LLIÇA DE MUNT,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11459999,3,5,BAR TOLIN,9100597581,BAR TOLIN,AVENIDA CATALUNYA 14,LLIÇA DE VALL,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11459999,4,9,BAR PARC DEL TENES,9100547001,BAR PARC DEL TENES,PAISOS CATALANS SN,LLIÇA D´AMUNT,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11459999,5,3,Asso. Gent Gran Llissa de Munt,9100679516,Asso. Gent Gran Llissa de Munt,Carrer de Folch i Torres 102,LLIÇÀ D'AMUNT,00:00,15:00,zona -> horario_inicio -> orden_actual
DR0032,850014,11459999,6,10,BAR CAFETERIA LLIÇÀ D’AMUNT,9100503664,BAR CAFETERIA LLIÇÀ D’AMUNT,CALLE L'ALIANÇA 7,LLIÇÀ D'AMUNT,11:00,15:00,zona -> horario_inicio -> orden_actual
DR0032,850014,11459999,7,2,BAR LA CANYA - 3,9100717355,BAR LA CANYA - 3,CALLE RAFAEL CASANOVA 6,LLIÇÀ D'AMUNT,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11459999,8,6,FRANKFURT LA CANYA,9100591545,FRANKFURT LA CANYA,PLAZA LA FONT 2,LLIÇÀ D'AMUNT,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11459999,9,7,ATENEU ALIANÇA,9100576639,ATENEU ALIANÇA,Carrer l'Aliança 17,LLIÇÀ D'AMUNT,,,zona -> horario_inicio -> orden_actual
DR0032,850014,11459999,10,8,BAR ALIANÇA,9100574583,BAR ALIANÇA,Carrer l'Aliança 17,LLIÇÀ D'AMUNT,,,zona -> horario_inicio -> orden_actual
